field,level,beads,seed,photons,method,rel_l2,mean_l1,seconds
centred,1.0,32,2,20000.0,Seidel-5 (physics),0.0004900640582629277,0.000644785917560637,9.88287353515625
centred,1.0,32,2,20000.0,Zernike-quad-31 (physics),0.002006407194196042,0.002939002323001654,12.072420120239258
centred,1.0,32,2,20000.0,hybrid: Zquad + GP residual,0.005966859212099616,0.007926306437202334,12.25580644607544
decentred,1.0,32,0,20000.0,mean (invariant),0.20377341674331267,0.23394611861815712,0.00020456314086914062
decentred,1.0,32,0,20000.0,nearest bead,0.12122210553371282,0.1338111502770807,9.989738464355469e-05
decentred,1.0,32,0,20000.0,IDW kNN,0.10926629978541988,0.10438422471366092,6.508827209472656e-05
decentred,1.0,32,0,20000.0,poly pixels (PSFEx),0.06988385848949957,0.09080946542236552,0.0047833919525146484
decentred,1.0,32,0,20000.0,PCA+poly (Jee07),0.0688164257625067,0.08791889597537342,0.0052793025970458984
decentred,1.0,32,0,20000.0,PCA+RBF (Gentile13),0.05395638568448316,0.07065899277284134,0.0328366756439209
decentred,1.0,32,0,20000.0,PCA+GP (PIFF-like),0.07191763968308454,0.07830930066498004,0.16667485237121582
decentred,1.0,32,0,20000.0,Seidel-5 (physics),0.06874720369055415,0.11144177648727983,12.539325475692749
decentred,1.0,32,0,20000.0,Zernike-quad-31 (physics),0.04668891303027362,0.07171761063515142,13.295375108718872
decentred,1.0,32,0,20000.0,hybrid: Zquad + GP residual,0.03404349295402314,0.05038342554212572,13.680813789367676
decentred,1.0,32,1,20000.0,mean (invariant),0.21773998130090358,0.23703040216107008,0.0001633167266845703
decentred,1.0,32,1,20000.0,nearest bead,0.15951091307970203,0.15211918020951595,0.00011229515075683594
decentred,1.0,32,1,20000.0,IDW kNN,0.1625704773599478,0.13402512690242283,6.699562072753906e-05
decentred,1.0,32,1,20000.0,poly pixels (PSFEx),0.13682299782442456,0.11023222028735419,0.0009515285491943359
decentred,1.0,32,1,20000.0,PCA+poly (Jee07),0.1330449114865498,0.10589565451986675,0.0015845298767089844
decentred,1.0,32,1,20000.0,PCA+RBF (Gentile13),0.1019033779309062,0.09272742548855671,0.01921987533569336
decentred,1.0,32,1,20000.0,PCA+GP (PIFF-like),0.13893522970972008,0.11399382042695559,0.20851826667785645
decentred,1.0,32,1,20000.0,Seidel-5 (physics),0.07633730082403593,0.11887957903499223,9.724631309509277
decentred,1.0,32,1,20000.0,Zernike-quad-31 (physics),0.062423725005069715,0.09027050589186542,12.677460432052612
decentred,1.0,32,1,20000.0,hybrid: Zquad + GP residual,0.04649534572833711,0.060631570326106714,12.95956563949585
decentred,1.0,32,2,20000.0,mean (invariant),0.20912203182903352,0.22205237852666487,0.00029015541076660156
decentred,1.0,32,2,20000.0,nearest bead,0.13818362369695447,0.14714453063669689,6.985664367675781e-05
decentred,1.0,32,2,20000.0,IDW kNN,0.153747433174268,0.13467839389283476,5.698204040527344e-05
decentred,1.0,32,2,20000.0,poly pixels (PSFEx),0.0947939319498663,0.11637942700683082,0.0007622241973876953
decentred,1.0,32,2,20000.0,PCA+poly (Jee07),0.09075029923552955,0.10986451036438856,0.0010132789611816406
decentred,1.0,32,2,20000.0,PCA+RBF (Gentile13),0.08748573894682846,0.09366169036570197,0.03124213218688965
decentred,1.0,32,2,20000.0,PCA+GP (PIFF-like),0.1326309517592709,0.11744262443129526,0.06691789627075195
decentred,1.0,32,2,20000.0,Seidel-5 (physics),0.06634803062934119,0.09777337119485124,11.281498670578003
decentred,1.0,32,2,20000.0,Zernike-quad-31 (physics),0.054393583147656695,0.08042662866173919,12.84926986694336
decentred,1.0,32,2,20000.0,hybrid: Zquad + GP residual,0.04243326130674636,0.062343025007890476,13.565274715423584
decentred,2.0,32,0,20000.0,mean (invariant),0.4634042328532844,0.4599547187036905,0.00012612342834472656
decentred,2.0,32,0,20000.0,nearest bead,0.2422807603509054,0.22407250665121423,5.91278076171875e-05
decentred,2.0,32,0,20000.0,IDW kNN,0.236070120741731,0.20452195500236572,5.1021575927734375e-05
decentred,2.0,32,0,20000.0,poly pixels (PSFEx),0.15968794770889466,0.17883235703315015,0.0006492137908935547
decentred,2.0,32,0,20000.0,PCA+poly (Jee07),0.16587598569982417,0.18873247654977038,0.0010762214660644531
decentred,2.0,32,0,20000.0,PCA+RBF (Gentile13),0.12516697365733045,0.14940451103981423,0.012193679809570312
decentred,2.0,32,0,20000.0,PCA+GP (PIFF-like),0.11775272386635234,0.14382488957583767,0.04765748977661133
decentred,2.0,32,0,20000.0,Seidel-5 (physics),0.17473140799504666,0.23360075156297652,14.317143201828003
decentred,2.0,32,0,20000.0,Zernike-quad-31 (physics),0.1167998312933451,0.15869384934850325,25.566441774368286
decentred,2.0,32,0,20000.0,hybrid: Zquad + GP residual,0.0689066156768654,0.09437790189686354,25.73408079147339
decentred,2.0,32,1,20000.0,mean (invariant),0.4733958744733847,0.4631003636590362,0.00015664100646972656
